name;ans_freq;report_id
TME010 Mekanik 2015/2016 LP2-LP2;51 (53,68%);7158
TME010 Mekanik 2016/2017 LP2-LP2;25 (35,21%);9363
TME010 Mekanik 2017/2018 LP2-LP2;18 (25,35%);11384
TME055 Strömningsmekanik 2013/2014 LP2-LP2;5 (50,00%);2984
TMS062 Mathematical statistics 2013/2014 LP4-LP4;103 (55,08%);3204
TMS063 Matematisk statistik 2013/2014 LP4-LP4;20 (42,55%);3638
TMS063 Matematisk statistik 2014/2015 LP4-LP4;24 (51,06%);5914
TMS063 Matematisk statistik 2015/2016 LP4-LP4;21 (50,00%);8224
TMS063 Matematisk statistik 2016/2017 LP4-LP4;16 (32,65%);10231
TMS063 Matematisk statistik 2017/2018 LP4-LP4;24 (48,00%);12815
TMV176 Inledande matematik 2013/2014 LP1-LP1;26 (56,52%);1930
TMV177 Inledande matematik 2014/2015 LP1-LP1;43 (95,56%);4227
TMV177 Inledande matematik 2015/2016 LP1-LP1;27 (65,85%);6397
TMV177 Inledande matematik 2016/2017 LP1-LP1;39 (84,78%);8425
TMV177 Inledande matematik 2017/2018 LP1-LP1;36 (75,00%);10999
TMV181 Matematisk analys i en variabel 2013/2014 LP2-LP2;39 (84,78%);2446
TMV181 Matematisk analys i en variabel 2014/2015 LP2-LP2;37 (74,00%);4763
TMV181 Matematisk analys i en variabel 2015/2016 LP2-LP2;22 (52,38%);7086
TMV181 Matematisk analys i en variabel 2016/2017 LP2-LP2;30 (63,83%);9021
TMV181 Matematisk analys i en variabel 2017/2018 LP2-LP2;23 (46,94%);11564
TMV186 Linjär algebra 2013/2014 LP3-LP3;18 (40,91%);1599
TMV186 Linjär algebra 2014/2015 LP3-LP3;32 (72,73%);5097
TMV186 Linjär algebra 2015/2016 LP3-LP3;19 (45,24%);7672
TMV186 Linjär algebra 2016/2017 LP3-LP3;18 (45,00%);9875
TMV186 Linjär algebra 2017/2018 LP3-LP3;23 (47,92%);11973
EEN060 Applied object-oriented programming 2019/2020 LP3-LP3;36 (60,00%);16870
EEN060 Applied object-oriented programming 2020/2021 LP3-LP3;37 (50,00%);18753
EEN060 Applied object-oriented programming 2021/2022 LP3-LP3;37 (45,12%);21315
IBB136 Project management 2018/2019 LP4-LP4;23 (24,47%);14837
IBB136 Project management 2019/2020 LP4-LP4;26 (24,30%);16922
IBB137 Project management 2020/2021 LP4-LP4;25 (37,88%);19708
IBB137 Project management 2021/2022 LP4-LP4;23 (25,56%);21837
IEK415 Industriell ekonomi 2018/2019 LP3-LP3;21 (42,00%);14377
IEK415 Industriell ekonomi 2019/2020 LP3-LP3;16 (30,19%);16638
IMS050 Usability: metoder och verktyg 2019/2020 LP2-LP2;15 (33,33%);16375
IMS050 Usability: metoder och verktyg 2020/2021 LP2-LP2;23 (54,76%);18083
IMS050 Usability: metoder och verktyg 2021/2022 LP2-LP2;15 (30,61%);20757
MHA063 Hållfasthetslära 2018/2019 LP3-LP3;23 (52,27%);14181
MHA063 Hållfasthetslära 2019/2020 LP3-LP3;20 (42,55%);16662
MHA063 Hållfasthetslära 2020/2021 LP3-LP3;36 (62,07%);19151
MHA064 Simuleringsbaserad hållfasthetslära 2021/2022 LP3-LP3;21 (42,86%);21515
MMF274 Design och användaranpassning 2018/2019 LP4-LP4;16 (42,11%);15071
MMF274 Design och användaranpassning 2019/2020 LP3-LP3;15 (35,71%);16820
MMF274 Design och användaranpassning 2020/2021 LP3-LP3;27 (54,00%);18725
MMF274 Design och användaranpassning 2021/2022 LP3-LP3;15 (32,61%);21289
MMF293 Konstruktionsteknik 2018/2019 LP1-LP1;18 (47,37%);12966
MMF293 Konstruktionsteknik 2019/2020 LP1-LP1;20 (44,44%);15430
MMF293 Konstruktionsteknik 2020/2021 LP1-LP1;29 (60,42%);17907
MMF294 Konstruktionsteknik 2021/2022 LP1-LP1;20 (37,74%);20268
MMF294 Konstruktionsteknik 2022/2023 LP1-LP1;13 (29,55%);22644
MMS130 Introduction to artificial intelligence 2020/2021 LP4-LP4;66 (36,46%);19678
MMS131 Introduction to artificial intelligence 2021/2022 LP4-LP4;38 (21,97%);22183
MMT010 Ergonomi 2018/2019 LP1-LP1;31 (70,45%);13206
MMT010 Ergonomi 2019/2020 LP1-LP1;34 (59,65%);15452
MMT010 Ergonomi 2020/2021 LP1-LP1;30 (57,69%);17613
MMT010 Ergonomi 2021/2022 LP1-LP1;23 (44,23%);19748
MMT011 Ergonomi 2022/2023 LP1-LP1;22 (52,38%);22692
MMT015 Produktutveckling: behov och krav 2018/2019 LP2-LP2;16 (41,03%);13653
MMT015 Produktutveckling: behov och krav 2019/2020 LP2-LP2;22 (51,16%);15903
MMT016 Produktutveckling: behov och krav 2020/2021 LP2-LP2;23 (46,00%);18661
MMT016 Produktutveckling: behov och krav 2021/2022 LP2-LP2;16 (34,04%);20531
MMT031 Usability: metoder och verktyg 2018/2019 LP2-LP2;17 (41,46%);13967
MPP057 Skiss- och modellteknik 2018/2019 LP1-LP3;26 (55,32%);14289
MPP057 Skiss- och modellteknik 2019/2020 LP1-LP3;32 (58,18%);16518
MPP057 Skiss- och modellteknik 2020/2021 LP1-LP3;22 (46,81%);18825
MPP057 Skiss- och modellteknik 2021/2022 LP1-LP3;26 (55,32%);21473
MPP067 Datorstödd modellering 2018/2019 LP4-LP4;17 (39,53%);14853
MPP067 Datorstödd modellering 2019/2020 LP4-LP4;28 (51,85%);17217
MPP067 Datorstödd modellering 2020/2021 LP4-LP4;23 (48,94%);19562
MPP067 Datorstödd modellering 2021/2022 LP4-LP4;20 (43,48%);21745
MPP071 Produktsemiotik 2018/2019 LP1-LP1;32 (80,00%);13358
MPP071 Produktsemiotik 2019/2020 LP1-LP1;27 (61,36%);15648
MPP071 Produktsemiotik 2020/2021 LP1-LP1;29 (58,00%);17611
MPP071 Produktsemiotik 2021/2022 LP1-LP1;19 (42,22%);19746
MPP071 Produktsemiotik 2022/2023 LP1-LP1;20 (45,45%);22540
MPP083 Ingenjörsmetodik 2018/2019 LP1-LP2;27 (58,70%);13507
MPP083 Ingenjörsmetodik 2019/2020 LP1-LP2;22 (40,00%);16073
MPP083 Ingenjörsmetodik 2020/2021 LP1-LP2;30 (62,50%);18521
MPP083 Ingenjörsmetodik 2021/2022 LP1-LP2;26 (54,17%);20333
MPP121 Formlära 2018/2019 LP3-LP3;25 (58,14%);14575
MPP121 Formlära 2019/2020 LP3-LP3;25 (46,30%);16664
MPP121 Formlära 2020/2021 LP3-LP3;22 (47,83%);19153
MPP121 Formlära 2021/2022 LP3-LP3;23 (50,00%);21385
MTT010 Materials science and engineering 2018/2019 LP4-LP4;19 (35,85%);14771
MTT010 Materials science and engineering 2019/2020 LP4-LP4;28 (56,00%);17171
MTT010 Materials science and engineering 2020/2021 LP4-LP4;17 (34,00%);19634
MTT011 Materials science and engineering 2021/2022 LP4-LP4;14 (30,43%);22175
MTT031 Tillverkningsteknik 2018/2019 LP2-LP2;23 (48,94%);13691
MTT031 Tillverkningsteknik 2019/2020 LP2-LP2;15 (31,91%);16159
MTT031 Tillverkningsteknik 2020/2021 LP2-LP2;27 (49,09%);18257
MTT031 Tillverkningsteknik 2021/2022 LP2-LP2;28 (36,84%);20353
MTT125 Additiv tillverkning 2019/2020 LP4-LP4;5 (17,86%);16940
MVE041 Flervariabelmatematik 2018/2019 LP4-LP4;22 (16,67%);15049
MVE041 Flervariabelmatematik 2019/2020 LP4-LP4;35 (23,97%);17351
MVE255 Flervariabelanalys och partiella differentialekvationer 2020/2021 LP4-LP4;53 (27,04%);19474
MVE255 Flervariabelanalys och partiella differentialekvationer 2021/2022 LP4-LP4;53 (28,80%);21857
MVE585 Inledande matematik 2019/2020 LP1-LP1;103 (58,52%);15738
MVE585 Inledande matematik 2020/2021 LP1-LP1;36 (72,00%);17519
MVE585 Inledande matematik 2021/2022 LP1-LP1;26 (55,32%);20104
MVE585 Inledande matematik 2022/2023 LP1-LP1;20 (42,55%);22370
MVE630 Matematisk analys i en och flera variabler 2020/2021 LP2-LP2;34 (72,34%);18687
MVE630 Matematisk analys i en och flera variabler 2021/2022 LP2-LP2;21 (46,67%);20581
MVE635 Matematisk statistik 2020/2021 LP4-LP4;30 (58,82%);19702
MVE635 Matematisk statistik 2021/2022 LP4-LP4;20 (42,55%);21859
PPU065 Hållbar utveckling 2018/2019 LP1-LP1;21 (56,76%);13390
PPU065 Hållbar utveckling 2019/2020 LP1-LP1;19 (47,50%);15462
PPU065 Hållbar utveckling 2020/2021 LP1-LP1;26 (61,90%);17921
PPU065 Hållbar utveckling 2021/2022 LP1-LP1;20 (40,00%);20114
PPU065 Hållbar utveckling 2022/2023 LP1-LP1;16 (36,36%);22590
PPU221 Skiss- och presentationsteknik 2018/2019 LP1-LP3;19 (45,24%);14285
PPU221 Skiss- och presentationsteknik 2019/2020 LP1-LP4;23 (52,27%);17063
PPU221 Skiss- och presentationsteknik 2020/2021 LP1-LP4;22 (43,14%);19356
PPU221 Skiss- och presentationsteknik 2021/2022 LP1-LP4;13 (28,26%);22105
SSY300 Applied mechatronics 2020/2021 LP4-LP4;19 (38,78%);19278
SSY300 Applied mechatronics 2021/2022 LP4-LP4;16 (34,04%);21939
SSY300 Tillämpad mekatronik 2018/2019 LP3-LP3;27 (64,29%);14199
SSY300 Tillämpad mekatronik 2019/2020 LP4-LP4;23 (48,94%);17297
TDA143 Programmerade system 2018/2019 LP3-LP3;62 (35,03%);14425
TEK226 Technology and society 2018/2019 LP3-LP3;29 (31,18%);14443
TEK226 Technology and society 2019/2020 LP3-LP3;26 (30,95%);16710
TEK441 Industriell ekonomi, produktion och organisation 2020/2021 LP4-LP4;50 (29,59%);19270
TEK441 Industriell ekonomi, produktion och organisation 2021/2022 LP4-LP4;32 (19,05%);21935
TEK570 Teknikens etik 2018/2019 LP4-LP4;9 (30,00%);15101
TEK570 Teknikens etik 2019/2020 LP4-LP4;14 (28,57%);17375
TME010 Mekanik 2018/2019 LP2-LP2;25 (40,32%);13597
TME010 Mekanik 2019/2020 LP2-LP2;30 (46,15%);16279
TME010 Mekanik 2020/2021 LP2-LP2;28 (50,00%);18445
TME010 Mekanik 2021/2022 LP2-LP2;18 (38,30%);20625
TMS064 Matematisk statistik 2018/2019 LP4-LP4;18 (34,62%);15165
TMS064 Matematisk statistik 2019/2020 LP4-LP4;29 (47,54%);17313
TMV177 Inledande matematik 2018/2019 LP1-LP1;40 (74,07%);13162
TMV181 Matematisk analys i en variabel 2018/2019 LP2-LP2;31 (60,78%);13713
TMV181 Matematisk analys i en variabel 2019/2020 LP2-LP2;18 (33,33%);16329
TMV186 Linjär algebra 2018/2019 LP3-LP3;29 (65,91%);14461
TMV186 Linjär algebra 2019/2020 LP3-LP3;19 (35,19%);16728
TMV186 Linjär algebra 2020/2021 LP3-LP3;21 (48,84%);18853
TMV186 Linjär algebra 2021/2022 LP3-LP3;22 (50,00%);21095
