name;ans_freq;report_id
TEK590 Service management 2019/2020 LP4-LP4;13 (25,00%);17337
TEK590 Service management 2021/2022 LP2-LP2;11 (34,38%);20813
TEK620 Management of physical distribution 2018/2019 LP3-LP3;23 (47,92%);14617
TEK620 Management of physical distribution 2019/2020 LP3-LP3;21 (42,00%);16792
TEK620 Management of physical distribution 2020/2021 LP3-LP3;16 (40,00%);18965
TEK620 Management of physical distribution 2021/2022 LP3-LP3;12 (35,29%);21223
TEK665 Innovation systems and sociotechnical transitions 2019/2020 LP3-LP3;11 (52,38%);16864
TEK665 Innovation systems and sociotechnical transitions 2020/2021 LP3-LP3;17 (26,56%);18851
TEK665 Innovation systems and sociotechnical transitions 2021/2022 LP3-LP3;15 (28,85%);21093
TEK745 Management of innovation and R&D 2020/2021 LP1-LP1;31 (30,39%);17983
TEK745 Management of innovation and R&D 2021/2022 LP1-LP1;21 (25,93%);19926
TEK745 Management of innovation and R&D 2022/2023 LP1-LP1;16 (20,25%);22424
TEK755 Corporate finance 2022/2023 LP1-LP1;11 (28,21%);22688
TEK910 Economics of innovation 2021/2022 LP1-LP1;18 (25,00%);20228
TEK910 Innovation and industry dynamics 2022/2023 LP1-LP1;15 (19,74%);22560
